RecordID,Year,Adj. Day of Year,Species,Elevation,Pigment
8389,2005-01-01,2005-09-07,YB,1400,0.20
8390,2005-01-01,2005-09-08,YB,1400,0.30
8391,2005-01-01,2005-09-09,YB,1400,0.30
8392,2005-01-01,2005-09-10,YB,1400,0.40
8393,2005-01-01,2005-09-11,YB,1400,0.40
8394,2005-01-01,2005-09-12,YB,1400,0.50
8395,2005-01-01,2005-09-13,YB,1400,0.50
8396,2005-01-01,2005-09-14,YB,1400,0.60
8397,2005-01-01,2005-09-15,YB,1400,0.60
8398,2005-01-01,2005-09-16,YB,1400,0.70
8399,2005-01-01,2005-09-17,YB,1400,0.70
8400,2005-01-01,2005-09-18,YB,1400,1.10
8401,2005-01-01,2005-09-19,YB,1400,1.60
8402,2005-01-01,2005-09-20,YB,1400,2.00
8403,2005-01-01,2005-09-21,YB,1400,2.40
8404,2005-01-01,2005-09-22,YB,1400,2.90
8405,2005-01-01,2005-09-23,YB,1400,3.30
8406,2005-01-01,2005-09-24,YB,1400,3.70
8407,2005-01-01,2005-09-25,YB,1400,3.50
8408,2005-01-01,2005-09-26,YB,1400,3.30
8409,2005-01-01,2005-09-27,YB,1400,3.10
8410,2005-01-01,2005-09-28,YB,1400,2.90
8411,2005-01-01,2005-09-29,YB,1400,2.70
8412,2005-01-01,2005-09-30,YB,1400,2.50
8413,2005-01-01,2005-10-01,YB,1400,2.30
8414,2005-01-01,2005-10-02,YB,1400,2.50
8415,2005-01-01,2005-10-03,YB,1400,2.80
8416,2005-01-01,2005-10-04,YB,1400,3.00
8417,2005-01-01,2005-10-05,YB,1400,3.20
8418,2005-01-01,2005-10-06,YB,1400,3.50
8419,2005-01-01,2005-10-07,YB,1400,3.70
8420,2005-01-01,2005-10-08,YB,1400,3.90
8421,2005-01-01,2005-10-09,YB,1400,4.20
8422,2005-01-01,2005-10-10,YB,1400,4.40
8423,2005-01-01,2005-10-11,YB,1400,4.60
8424,2005-01-01,2005-10-12,YB,1400,4.90
8425,2005-01-01,2005-10-13,YB,1400,5.10
8426,2005-01-01,2005-10-14,YB,1400,5.30
8427,2005-01-01,2005-10-15,YB,1400,13.10
8428,2005-01-01,2005-10-16,YB,1400,20.80
8429,2005-01-01,2005-10-17,YB,1400,28.60
8430,2005-01-01,2005-10-18,YB,1400,36.40
8431,2005-01-01,2005-10-19,YB,1400,44.20
8432,2005-01-01,2005-10-20,YB,1400,51.90
8433,2005-01-01,2005-10-21,YB,1400,59.70
8434,2005-01-01,2005-10-22,YB,1400,54.20
8435,2005-01-01,2005-10-23,YB,1400,48.70
8436,2005-01-01,2005-10-24,YB,1400,43.20
8437,2005-01-01,2005-10-25,YB,1400,37.70
8438,2005-01-01,2005-10-26,YB,1400,32.30
8439,2005-01-01,2005-10-27,YB,1400,26.80
8440,2005-01-01,2005-10-28,YB,1400,21.30
8441,2005-01-01,2005-10-29,YB,1400,16.90
8442,2005-01-01,2005-10-30,YB,1400,12.50
8443,2005-01-01,2005-10-31,YB,1400,8.10
8444,2005-01-01,2005-11-01,YB,1400,3.70
8445,2005-01-01,2005-11-02,YB,1400,0.00
8446,2005-01-01,2005-11-03,YB,1400,0.00
8447,2005-01-01,2005-11-04,YB,1400,0.0
8448,2005-01-01,2005-11-05,YB,1400,0.0
8449,2005-01-01,2005-11-06,YB,1400,0.0
8450,2005-01-01,2005-11-07,YB,1400,0.0
8451,2006-01-01,2006-09-04,YB,1400,0.20
8452,2006-01-01,2006-09-05,YB,1400,0.40
8453,2006-01-01,2006-09-06,YB,1400,0.60
8454,2006-01-01,2006-09-07,YB,1400,0.80
8455,2006-01-01,2006-09-08,YB,1400,1.00
8456,2006-01-01,2006-09-09,YB,1400,1.70
8457,2006-01-01,2006-09-10,YB,1400,2.40
8458,2006-01-01,2006-09-11,YB,1400,3.10
8459,2006-01-01,2006-09-12,YB,1400,3.80
8460,2006-01-01,2006-09-13,YB,1400,4.60
8461,2006-01-01,2006-09-14,YB,1400,5.30
8462,2006-01-01,2006-09-15,YB,1400,6.00
8463,2006-01-01,2006-09-16,YB,1400,6.70
8464,2006-01-01,2006-09-17,YB,1400,6.50
8465,2006-01-01,2006-09-18,YB,1400,6.30
8466,2006-01-01,2006-09-19,YB,1400,6.10
8467,2006-01-01,2006-09-20,YB,1400,5.90
8468,2006-01-01,2006-09-21,YB,1400,5.70
8469,2006-01-01,2006-09-22,YB,1400,5.50
8470,2006-01-01,2006-09-23,YB,1400,5.30
8471,2006-01-01,2006-09-24,YB,1400,5.50
8472,2006-01-01,2006-09-25,YB,1400,5.70
8473,2006-01-01,2006-09-26,YB,1400,5.90
8474,2006-01-01,2006-09-27,YB,1400,6.10
8475,2006-01-01,2006-09-28,YB,1400,6.30
8476,2006-01-01,2006-09-29,YB,1400,6.50
8477,2006-01-01,2006-09-30,YB,1400,6.70
8478,2006-01-01,2006-10-01,YB,1400,6.90
8479,2006-01-01,2006-10-02,YB,1400,7.10
8480,2006-01-01,2006-10-03,YB,1400,7.30
8481,2006-01-01,2006-10-04,YB,1400,11.20
8482,2006-01-01,2006-10-05,YB,1400,15.20
8483,2006-01-01,2006-10-06,YB,1400,19.10
8484,2006-01-01,2006-10-07,YB,1400,23.00
8485,2006-01-01,2006-10-08,YB,1400,21.20
8486,2006-01-01,2006-10-09,YB,1400,19.40
8487,2006-01-01,2006-10-10,YB,1400,17.60
8488,2006-01-01,2006-10-11,YB,1400,15.80
8489,2006-01-01,2006-10-12,YB,1400,14.00
8490,2006-01-01,2006-10-13,YB,1400,12.20
8491,2006-01-01,2006-10-14,YB,1400,10.40
8492,2006-01-01,2006-10-15,YB,1400,8.60
8493,2006-01-01,2006-10-16,YB,1400,6.80
8494,2006-01-01,2006-10-17,YB,1400,5.00
8495,2006-01-01,2006-10-18,YB,1400,3.80
8496,2006-01-01,2006-10-19,YB,1400,2.50
8497,2006-01-01,2006-10-20,YB,1400,1.30
8498,2006-01-01,2006-10-21,YB,1400,0.00
8499,2006-01-01,2006-10-22,YB,1400,0.00
8500,2006-01-01,2006-10-23,YB,1400,0.00
8501,2006-01-01,2006-10-24,YB,1400,0.00
8502,2006-01-01,2006-10-25,YB,1400,0.00
8503,2006-01-01,2006-10-26,YB,1400,0.00
8504,2006-01-01,2006-10-27,YB,1400,0.00
8505,2006-01-01,2006-10-28,YB,1400,0.00
8506,2006-01-01,2006-10-29,YB,1400,0.00
8507,2006-01-01,2006-10-30,YB,1400,0.00
8508,2006-01-01,2006-10-31,YB,1400,0.00
8509,2006-01-01,2006-11-01,YB,1400,0.00
8510,2006-01-01,2006-11-02,YB,1400,0.00
8511,2006-01-01,2006-11-03,YB,1400,0.00
8512,2006-01-01,2006-11-04,YB,1400,0.0
8513,2006-01-01,2006-11-05,YB,1400,0.0
8514,2006-01-01,2006-11-06,YB,1400,0.0
8515,2006-01-01,2006-11-07,YB,1400,0.0
8516,2007-01-01,2007-09-04,YB,1400,0.00
8517,2007-01-01,2007-09-05,YB,1400,0.10
8518,2007-01-01,2007-09-06,YB,1400,0.10
8519,2007-01-01,2007-09-07,YB,1400,0.10
8520,2007-01-01,2007-09-08,YB,1400,0.20
8521,2007-01-01,2007-09-09,YB,1400,0.20
8522,2007-01-01,2007-09-10,YB,1400,0.20
8523,2007-01-01,2007-09-11,YB,1400,0.20
8524,2007-01-01,2007-09-12,YB,1400,0.30
8525,2007-01-01,2007-09-13,YB,1400,0.30
8526,2007-01-01,2007-09-14,YB,1400,0.30
8527,2007-01-01,2007-09-15,YB,1400,0.30
8528,2007-01-01,2007-09-16,YB,1400,1.10
8529,2007-01-01,2007-09-17,YB,1400,1.90
8530,2007-01-01,2007-09-18,YB,1400,2.60
8531,2007-01-01,2007-09-19,YB,1400,3.40
8532,2007-01-01,2007-09-20,YB,1400,4.20
8533,2007-01-01,2007-09-21,YB,1400,5.00
8534,2007-01-01,2007-09-22,YB,1400,5.70
8535,2007-01-01,2007-09-23,YB,1400,6.50
8536,2007-01-01,2007-09-24,YB,1400,7.20
8537,2007-01-01,2007-09-25,YB,1400,8.00
8538,2007-01-01,2007-09-26,YB,1400,8.70
8539,2007-01-01,2007-09-27,YB,1400,8.10
8540,2007-01-01,2007-09-28,YB,1400,7.50
8541,2007-01-01,2007-09-29,YB,1400,6.80
8542,2007-01-01,2007-09-30,YB,1400,6.20
8543,2007-01-01,2007-10-01,YB,1400,5.60
8544,2007-01-01,2007-10-02,YB,1400,5.00
8545,2007-01-01,2007-10-03,YB,1400,6.40
8546,2007-01-01,2007-10-04,YB,1400,7.80
8547,2007-01-01,2007-10-05,YB,1400,9.10
8548,2007-01-01,2007-10-06,YB,1400,10.50
8549,2007-01-01,2007-10-07,YB,1400,11.90
8550,2007-01-01,2007-10-08,YB,1400,13.30
8551,2007-01-01,2007-10-09,YB,1400,14.70
8552,2007-01-01,2007-10-10,YB,1400,16.00
8553,2007-01-01,2007-10-11,YB,1400,16.30
8554,2007-01-01,2007-10-12,YB,1400,16.60
8555,2007-01-01,2007-10-13,YB,1400,16.80
8556,2007-01-01,2007-10-14,YB,1400,17.10
8557,2007-01-01,2007-10-15,YB,1400,17.40
8558,2007-01-01,2007-10-16,YB,1400,17.70
8559,2007-01-01,2007-10-17,YB,1400,20.60
8560,2007-01-01,2007-10-18,YB,1400,23.40
8561,2007-01-01,2007-10-19,YB,1400,26.30
8562,2007-01-01,2007-10-20,YB,1400,29.10
8563,2007-01-01,2007-10-21,YB,1400,32.00
8564,2007-01-01,2007-10-22,YB,1400,34.90
8565,2007-01-01,2007-10-23,YB,1400,37.70
8566,2007-01-01,2007-10-24,YB,1400,28.40
8567,2007-01-01,2007-10-25,YB,1400,19.00
8568,2007-01-01,2007-10-26,YB,1400,9.70
8569,2007-01-01,2007-10-27,YB,1400,0.30
8570,2007-01-01,2007-10-28,YB,1400,0.20
8571,2007-01-01,2007-10-29,YB,1400,0.10
8572,2007-01-01,2007-10-30,YB,1400,0.00
8573,2007-01-01,2007-10-31,YB,1400,0.00
8574,2007-01-01,2007-11-01,YB,1400,0.00
8575,2007-01-01,2007-11-02,YB,1400,0.00
8576,2007-01-01,2007-11-03,YB,1400,0.00
8577,2007-01-01,2007-11-04,YB,1400,0.0
8578,2007-01-01,2007-11-05,YB,1400,0.0
8579,2007-01-01,2007-11-06,YB,1400,0.0
8580,2007-01-01,2007-11-07,YB,1400,0.0
8581,2008-01-01,2008-09-03,YB,1400,0.80
8582,2008-01-01,2008-09-04,YB,1400,1.70
8583,2008-01-01,2008-09-05,YB,1400,2.50
8584,2008-01-01,2008-09-06,YB,1400,3.30
8585,2008-01-01,2008-09-07,YB,1400,3.80
8586,2008-01-01,2008-09-08,YB,1400,4.30
8587,2008-01-01,2008-09-09,YB,1400,4.80
8588,2008-01-01,2008-09-10,YB,1400,5.30
8589,2008-01-01,2008-09-11,YB,1400,5.80
8590,2008-01-01,2008-09-12,YB,1400,6.30
8591,2008-01-01,2008-09-13,YB,1400,6.80
8592,2008-01-01,2008-09-14,YB,1400,7.30
8593,2008-01-01,2008-09-15,YB,1400,7.80
8594,2008-01-01,2008-09-16,YB,1400,8.30
8595,2008-01-01,2008-09-17,YB,1400,10.60
8596,2008-01-01,2008-09-18,YB,1400,13.00
8597,2008-01-01,2008-09-19,YB,1400,15.30
8598,2008-01-01,2008-09-20,YB,1400,17.70
8599,2008-01-01,2008-09-21,YB,1400,20.00
8600,2008-01-01,2008-09-22,YB,1400,22.30
8601,2008-01-01,2008-09-23,YB,1400,24.70
8602,2008-01-01,2008-09-24,YB,1400,23.70
8603,2008-01-01,2008-09-25,YB,1400,22.80
8604,2008-01-01,2008-09-26,YB,1400,21.80
8605,2008-01-01,2008-09-27,YB,1400,20.90
8606,2008-01-01,2008-09-28,YB,1400,19.90
8607,2008-01-01,2008-09-29,YB,1400,18.90
8608,2008-01-01,2008-09-30,YB,1400,18.00
8609,2008-01-01,2008-10-01,YB,1400,17.00
8610,2008-01-01,2008-10-02,YB,1400,15.30
8611,2008-01-01,2008-10-03,YB,1400,13.60
8612,2008-01-01,2008-10-04,YB,1400,11.80
8613,2008-01-01,2008-10-05,YB,1400,10.10
8614,2008-01-01,2008-10-06,YB,1400,8.40
8615,2008-01-01,2008-10-07,YB,1400,6.70
8616,2008-01-01,2008-10-08,YB,1400,12.70
8617,2008-01-01,2008-10-09,YB,1400,18.80
8618,2008-01-01,2008-10-10,YB,1400,24.80
8619,2008-01-01,2008-10-11,YB,1400,30.90
8620,2008-01-01,2008-10-12,YB,1400,36.90
8621,2008-01-01,2008-10-13,YB,1400,42.90
8622,2008-01-01,2008-10-14,YB,1400,49.00
8623,2008-01-01,2008-10-15,YB,1400,55.00
8624,2008-01-01,2008-10-16,YB,1400,46.40
8625,2008-01-01,2008-10-17,YB,1400,37.80
8626,2008-01-01,2008-10-18,YB,1400,29.10
8627,2008-01-01,2008-10-19,YB,1400,20.50
8628,2008-01-01,2008-10-20,YB,1400,11.90
8629,2008-01-01,2008-10-21,YB,1400,3.30
8630,2008-01-01,2008-10-22,YB,1400,2.90
8631,2008-01-01,2008-10-23,YB,1400,2.50
8632,2008-01-01,2008-10-24,YB,1400,2.10
8633,2008-01-01,2008-10-25,YB,1400,1.70
8634,2008-01-01,2008-10-26,YB,1400,1.30
8635,2008-01-01,2008-10-27,YB,1400,0.80
8636,2008-01-01,2008-10-28,YB,1400,0.40
8637,2008-01-01,2008-10-29,YB,1400,0.00
8638,2008-01-01,2008-10-30,YB,1400,0.00
8639,2008-01-01,2008-10-31,YB,1400,0.00
8640,2008-01-01,2008-11-01,YB,1400,0.00
8641,2008-01-01,2008-11-02,YB,1400,0.00
8642,2008-01-01,2008-11-03,YB,1400,0.0
8643,2008-01-01,2008-11-04,YB,1400,0.0
8644,2008-01-01,2008-11-05,YB,1400,0.0
8645,2008-01-01,2008-11-06,YB,1400,0.0
8646,2009-01-01,2009-09-04,YB,1400,0.00
8647,2009-01-01,2009-09-05,YB,1400,0.00
8648,2009-01-01,2009-09-06,YB,1400,0.20
8649,2009-01-01,2009-09-07,YB,1400,0.40
8650,2009-01-01,2009-09-08,YB,1400,0.60
8651,2009-01-01,2009-09-09,YB,1400,0.80
8652,2009-01-01,2009-09-10,YB,1400,1.00
8653,2009-01-01,2009-09-11,YB,1400,1.10
8654,2009-01-01,2009-09-12,YB,1400,1.30
8655,2009-01-01,2009-09-13,YB,1400,1.50
8656,2009-01-01,2009-09-14,YB,1400,1.70
8657,2009-01-01,2009-09-15,YB,1400,1.90
8658,2009-01-01,2009-09-16,YB,1400,2.10
8659,2009-01-01,2009-09-17,YB,1400,2.30
8660,2009-01-01,2009-09-18,YB,1400,3.50
8661,2009-01-01,2009-09-19,YB,1400,4.80
8662,2009-01-01,2009-09-20,YB,1400,6.00
8663,2009-01-01,2009-09-21,YB,1400,7.30
8664,2009-01-01,2009-09-22,YB,1400,8.50
8665,2009-01-01,2009-09-23,YB,1400,9.70
8666,2009-01-01,2009-09-24,YB,1400,11.00
8667,2009-01-01,2009-09-25,YB,1400,10.30
8668,2009-01-01,2009-09-26,YB,1400,9.60
8669,2009-01-01,2009-09-27,YB,1400,8.90
8670,2009-01-01,2009-09-28,YB,1400,8.20
8671,2009-01-01,2009-09-29,YB,1400,7.50
8672,2009-01-01,2009-09-30,YB,1400,6.70
8673,2009-01-01,2009-10-01,YB,1400,6.00
8674,2009-01-01,2009-10-02,YB,1400,8.30
8675,2009-01-01,2009-10-03,YB,1400,10.50
8676,2009-01-01,2009-10-04,YB,1400,12.80
8677,2009-01-01,2009-10-05,YB,1400,15.00
8678,2009-01-01,2009-10-06,YB,1400,17.30
8679,2009-01-01,2009-10-07,YB,1400,19.50
8680,2009-01-01,2009-10-08,YB,1400,21.80
8681,2009-01-01,2009-10-09,YB,1400,24.00
8682,2009-01-01,2009-10-10,YB,1400,27.20
8683,2009-01-01,2009-10-11,YB,1400,30.30
8684,2009-01-01,2009-10-12,YB,1400,33.50
8685,2009-01-01,2009-10-13,YB,1400,36.70
8686,2009-01-01,2009-10-14,YB,1400,39.90
8687,2009-01-01,2009-10-15,YB,1400,43.00
8688,2009-01-01,2009-10-16,YB,1400,36.90
8689,2009-01-01,2009-10-17,YB,1400,30.80
8690,2009-01-01,2009-10-18,YB,1400,24.70
8691,2009-01-01,2009-10-19,YB,1400,18.60
8692,2009-01-01,2009-10-20,YB,1400,12.50
8693,2009-01-01,2009-10-21,YB,1400,6.40
8694,2009-01-01,2009-10-22,YB,1400,0.30
8695,2009-01-01,2009-10-23,YB,1400,0.30
8696,2009-01-01,2009-10-24,YB,1400,0.20
8697,2009-01-01,2009-10-25,YB,1400,0.20
8698,2009-01-01,2009-10-26,YB,1400,0.10
8699,2009-01-01,2009-10-27,YB,1400,0.10
8700,2009-01-01,2009-10-28,YB,1400,0.10
8701,2009-01-01,2009-10-29,YB,1400,0.00
8702,2009-01-01,2009-10-30,YB,1400,0.00
8703,2009-01-01,2009-10-31,YB,1400,0.00
8704,2009-01-01,2009-11-01,YB,1400,0.00
8705,2009-01-01,2009-11-02,YB,1400,0.00
8706,2009-01-01,2009-11-03,YB,1400,0.00
8707,2009-01-01,2009-11-04,YB,1400,0.0
8708,2009-01-01,2009-11-05,YB,1400,0.0
8709,2009-01-01,2009-11-06,YB,1400,0.0
8710,2009-01-01,2009-11-07,YB,1400,0.0
8711,2010-01-01,2010-09-04,YB,1400,0.30
8712,2010-01-01,2010-09-05,YB,1400,0.30
8713,2010-01-01,2010-09-06,YB,1400,0.30
8714,2010-01-01,2010-09-07,YB,1400,0.30
8715,2010-01-01,2010-09-08,YB,1400,0.30
8716,2010-01-01,2010-09-09,YB,1400,0.30
8717,2010-01-01,2010-09-10,YB,1400,0.30
8718,2010-01-01,2010-09-11,YB,1400,0.30
8719,2010-01-01,2010-09-12,YB,1400,0.80
8720,2010-01-01,2010-09-13,YB,1400,1.30
8721,2010-01-01,2010-09-14,YB,1400,1.80
8722,2010-01-01,2010-09-15,YB,1400,2.30
8723,2010-01-01,2010-09-16,YB,1400,2.80
8724,2010-01-01,2010-09-17,YB,1400,3.30
8725,2010-01-01,2010-09-18,YB,1400,3.40
8726,2010-01-01,2010-09-19,YB,1400,3.40
8727,2010-01-01,2010-09-20,YB,1400,3.50
8728,2010-01-01,2010-09-21,YB,1400,3.60
8729,2010-01-01,2010-09-22,YB,1400,3.70
8730,2010-01-01,2010-09-23,YB,1400,3.70
8731,2010-01-01,2010-09-24,YB,1400,3.70
8732,2010-01-01,2010-09-25,YB,1400,3.70
8733,2010-01-01,2010-09-26,YB,1400,3.70
8734,2010-01-01,2010-09-27,YB,1400,3.70
8735,2010-01-01,2010-09-28,YB,1400,3.70
8736,2010-01-01,2010-09-29,YB,1400,3.70
8737,2010-01-01,2010-09-30,YB,1400,3.70
8738,2010-01-01,2010-10-01,YB,1400,6.50
8739,2010-01-01,2010-10-02,YB,1400,9.30
8740,2010-01-01,2010-10-03,YB,1400,12.10
8741,2010-01-01,2010-10-04,YB,1400,14.90
8742,2010-01-01,2010-10-05,YB,1400,17.70
8743,2010-01-01,2010-10-06,YB,1400,20.40
8744,2010-01-01,2010-10-07,YB,1400,23.20
8745,2010-01-01,2010-10-08,YB,1400,26.00
8746,2010-01-01,2010-10-09,YB,1400,33.30
8747,2010-01-01,2010-10-10,YB,1400,40.50
8748,2010-01-01,2010-10-11,YB,1400,47.80
8749,2010-01-01,2010-10-12,YB,1400,55.00
8750,2010-01-01,2010-10-13,YB,1400,62.30
8751,2010-01-01,2010-10-14,YB,1400,54.40
8752,2010-01-01,2010-10-15,YB,1400,46.40
8753,2010-01-01,2010-10-16,YB,1400,38.50
8754,2010-01-01,2010-10-17,YB,1400,30.60
8755,2010-01-01,2010-10-18,YB,1400,22.70
8756,2010-01-01,2010-10-19,YB,1400,14.70
8757,2010-01-01,2010-10-20,YB,1400,12.90
8758,2010-01-01,2010-10-21,YB,1400,11.00
8759,2010-01-01,2010-10-22,YB,1400,9.20
8760,2010-01-01,2010-10-23,YB,1400,7.30
8761,2010-01-01,2010-10-24,YB,1400,5.50
8762,2010-01-01,2010-10-25,YB,1400,3.70
8763,2010-01-01,2010-10-26,YB,1400,1.80
8764,2010-01-01,2010-10-27,YB,1400,0.00
8765,2010-01-01,2010-10-28,YB,1400,0.00
8766,2010-01-01,2010-10-29,YB,1400,0.00
8767,2010-01-01,2010-10-30,YB,1400,0.00
8768,2010-01-01,2010-10-31,YB,1400,0.00
8769,2010-01-01,2010-11-01,YB,1400,0.00
8770,2010-01-01,2010-11-02,YB,1400,0.00
8771,2010-01-01,2010-11-03,YB,1400,0.00
8772,2010-01-01,2010-11-04,YB,1400,0.0
8773,2010-01-01,2010-11-05,YB,1400,0.0
8774,2010-01-01,2010-11-06,YB,1400,0.0
8775,2010-01-01,2010-11-07,YB,1400,0.0
8776,2011-01-01,2011-09-04,YB,1400,0.40
8777,2011-01-01,2011-09-05,YB,1400,0.50
8778,2011-01-01,2011-09-06,YB,1400,0.60
8779,2011-01-01,2011-09-07,YB,1400,0.70
8780,2011-01-01,2011-09-08,YB,1400,0.80
8781,2011-01-01,2011-09-09,YB,1400,1.00
8782,2011-01-01,2011-09-10,YB,1400,1.10
8783,2011-01-01,2011-09-11,YB,1400,1.20
8784,2011-01-01,2011-09-12,YB,1400,1.30
8785,2011-01-01,2011-09-13,YB,1400,1.40
8786,2011-01-01,2011-09-14,YB,1400,1.60
8787,2011-01-01,2011-09-15,YB,1400,1.70
8788,2011-01-01,2011-09-16,YB,1400,1.80
8789,2011-01-01,2011-09-17,YB,1400,1.90
8790,2011-01-01,2011-09-18,YB,1400,1.90
8791,2011-01-01,2011-09-19,YB,1400,2.00
8792,2011-01-01,2011-09-20,YB,1400,2.10
8793,2011-01-01,2011-09-21,YB,1400,2.20
8794,2011-01-01,2011-09-22,YB,1400,2.30
8795,2011-01-01,2011-09-23,YB,1400,2.30
8796,2011-01-01,2011-09-24,YB,1400,2.30
8797,2011-01-01,2011-09-25,YB,1400,2.30
8798,2011-01-01,2011-09-26,YB,1400,2.30
8799,2011-01-01,2011-09-27,YB,1400,2.30
8800,2011-01-01,2011-09-28,YB,1400,2.30
8801,2011-01-01,2011-09-29,YB,1400,2.30
8802,2011-01-01,2011-09-30,YB,1400,2.30
8803,2011-01-01,2011-10-01,YB,1400,2.30
8804,2011-01-01,2011-10-02,YB,1400,2.30
8805,2011-01-01,2011-10-03,YB,1400,2.30
8806,2011-01-01,2011-10-04,YB,1400,2.30
8807,2011-01-01,2011-10-05,YB,1400,6.70
8808,2011-01-01,2011-10-06,YB,1400,11.20
8809,2011-01-01,2011-10-07,YB,1400,15.60
8810,2011-01-01,2011-10-08,YB,1400,20.00
8811,2011-01-01,2011-10-09,YB,1400,24.50
8812,2011-01-01,2011-10-10,YB,1400,28.90
8813,2011-01-01,2011-10-11,YB,1400,33.30
8814,2011-01-01,2011-10-12,YB,1400,37.70
8815,2011-01-01,2011-10-13,YB,1400,39.00
8816,2011-01-01,2011-10-14,YB,1400,40.40
8817,2011-01-01,2011-10-15,YB,1400,41.70
8818,2011-01-01,2011-10-16,YB,1400,43.00
8819,2011-01-01,2011-10-17,YB,1400,44.40
8820,2011-01-01,2011-10-18,YB,1400,45.70
8821,2011-01-01,2011-10-19,YB,1400,39.30
8822,2011-01-01,2011-10-20,YB,1400,32.80
8823,2011-01-01,2011-10-21,YB,1400,26.40
8824,2011-01-01,2011-10-22,YB,1400,20.00
8825,2011-01-01,2011-10-23,YB,1400,16.10
8826,2011-01-01,2011-10-24,YB,1400,12.10
8827,2011-01-01,2011-10-25,YB,1400,8.20
8828,2011-01-01,2011-10-26,YB,1400,4.20
8829,2011-01-01,2011-10-27,YB,1400,0.30
8830,2011-01-01,2011-10-28,YB,1400,0.30
8831,2011-01-01,2011-10-29,YB,1400,0.20
8832,2011-01-01,2011-10-30,YB,1400,0.20
8833,2011-01-01,2011-10-31,YB,1400,0.10
8834,2011-01-01,2011-11-01,YB,1400,0.10
8835,2011-01-01,2011-11-02,YB,1400,0.00
8836,2011-01-01,2011-11-03,YB,1400,0.00
8837,2011-01-01,2011-11-04,YB,1400,0.0
8838,2011-01-01,2011-11-05,YB,1400,0.0
8839,2011-01-01,2011-11-06,YB,1400,0.0
8840,2011-01-01,2011-11-07,YB,1400,0.0
8841,2012-01-01,2012-09-03,YB,1400,0.00
8842,2012-01-01,2012-09-04,YB,1400,0.00
8843,2012-01-01,2012-09-05,YB,1400,0.00
8844,2012-01-01,2012-09-06,YB,1400,0.00
8845,2012-01-01,2012-09-07,YB,1400,0.00
8846,2012-01-01,2012-09-08,YB,1400,0.10
8847,2012-01-01,2012-09-09,YB,1400,0.20
8848,2012-01-01,2012-09-10,YB,1400,0.30
8849,2012-01-01,2012-09-11,YB,1400,0.40
8850,2012-01-01,2012-09-12,YB,1400,0.50
8851,2012-01-01,2012-09-13,YB,1400,0.60
8852,2012-01-01,2012-09-14,YB,1400,0.70
8853,2012-01-01,2012-09-15,YB,1400,0.90
8854,2012-01-01,2012-09-16,YB,1400,1.00
8855,2012-01-01,2012-09-17,YB,1400,1.20
8856,2012-01-01,2012-09-18,YB,1400,1.30
8857,2012-01-01,2012-09-19,YB,1400,1.50
8858,2012-01-01,2012-09-20,YB,1400,1.70
8859,2012-01-01,2012-09-21,YB,1400,1.80
8860,2012-01-01,2012-09-22,YB,1400,2.00
8861,2012-01-01,2012-09-23,YB,1400,2.40
8862,2012-01-01,2012-09-24,YB,1400,2.90
8863,2012-01-01,2012-09-25,YB,1400,3.30
8864,2012-01-01,2012-09-26,YB,1400,3.70
8865,2012-01-01,2012-09-27,YB,1400,4.20
8866,2012-01-01,2012-09-28,YB,1400,4.60
8867,2012-01-01,2012-09-29,YB,1400,5.00
8868,2012-01-01,2012-09-30,YB,1400,8.20
8869,2012-01-01,2012-10-01,YB,1400,11.40
8870,2012-01-01,2012-10-02,YB,1400,14.60
8871,2012-01-01,2012-10-03,YB,1400,17.80
8872,2012-01-01,2012-10-04,YB,1400,21.00
8873,2012-01-01,2012-10-05,YB,1400,23.30
8874,2012-01-01,2012-10-06,YB,1400,25.60
8875,2012-01-01,2012-10-07,YB,1400,27.80
8876,2012-01-01,2012-10-08,YB,1400,30.10
8877,2012-01-01,2012-10-09,YB,1400,32.40
8878,2012-01-01,2012-10-10,YB,1400,34.70
8879,2012-01-01,2012-10-11,YB,1400,36.10
8880,2012-01-01,2012-10-12,YB,1400,37.60
8881,2012-01-01,2012-10-13,YB,1400,39.00
8882,2012-01-01,2012-10-14,YB,1400,35.30
8883,2012-01-01,2012-10-15,YB,1400,31.70
8884,2012-01-01,2012-10-16,YB,1400,28.00
8885,2012-01-01,2012-10-17,YB,1400,24.00
8886,2012-01-01,2012-10-18,YB,1400,20.10
8887,2012-01-01,2012-10-19,YB,1400,16.10
8888,2012-01-01,2012-10-20,YB,1400,12.20
8889,2012-01-01,2012-10-21,YB,1400,8.20
8890,2012-01-01,2012-10-22,YB,1400,4.20
8891,2012-01-01,2012-10-23,YB,1400,0.30
8892,2012-01-01,2012-10-24,YB,1400,0.00
8893,2012-01-01,2012-10-25,YB,1400,0.00
8894,2012-01-01,2012-10-26,YB,1400,0.00
8895,2012-01-01,2012-10-27,YB,1400,0.00
8896,2012-01-01,2012-10-28,YB,1400,0.00
8897,2012-01-01,2012-10-29,YB,1400,0.00
8898,2012-01-01,2012-10-30,YB,1400,0.00
8899,2012-01-01,2012-10-31,YB,1400,0.00
8900,2012-01-01,2012-11-01,YB,1400,0.00
8901,2012-01-01,2012-11-02,YB,1400,0.00
8902,2012-01-01,2012-11-03,YB,1400,0.0
8903,2012-01-01,2012-11-04,YB,1400,0.0
8904,2012-01-01,2012-11-05,YB,1400,0.0
8905,2012-01-01,2012-11-06,YB,1400,0.0
